snapshot_date,time_range,artist_id,genre
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,alternative pop
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,art pop
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,ballad
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,baroque pop
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,chamber pop
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,country
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,dance
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,dream pop
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,edm
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,electronic
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,electronica
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,future bass
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,house
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,indie pop
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,indie rock
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,melodic house
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,melodic techno
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,neo-psychedelia
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,pop
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,psychedelic pop
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,r&b
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,rock
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,singer-songwriter
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,slowcore
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,trap
2026-09-12,long_term,00FQb4jTyendYWaN8pK0wa,trip hop
2026-09-12,long_term,06O23tLg0or676h8EEzH7W,chillwave
2026-09-12,long_term,06O23tLg0or676h8EEzH7W,dreamwave
2026-09-12,long_term,06O23tLg0or676h8EEzH7W,electronic
2026-09-12,long_term,06O23tLg0or676h8EEzH7W,synth-pop
2026-09-12,long_term,06O23tLg0or676h8EEzH7W,witch house
2026-09-12,long_term,0Y5tJX1MQlPlqiwlOH1tJY,experimental hip hop
2026-09-12,long_term,0Y5tJX1MQlPlqiwlOH1tJY,hip hop
2026-09-12,long_term,0Y5tJX1MQlPlqiwlOH1tJY,pop rap
2026-09-12,long_term,0Y5tJX1MQlPlqiwlOH1tJY,southern hip hop
2026-09-12,long_term,0Y5tJX1MQlPlqiwlOH1tJY,trap
2026-09-12,long_term,0Y6dVaC9DZtPNH4591M42W,dream pop
2026-09-12,long_term,0Y6dVaC9DZtPNH4591M42W,electronic
2026-09-12,long_term,0Y6dVaC9DZtPNH4591M42W,hip hop
2026-09-12,long_term,0Y6dVaC9DZtPNH4591M42W,indie pop
2026-09-12,long_term,0Y6dVaC9DZtPNH4591M42W,indie rock
2026-09-12,long_term,0Y6dVaC9DZtPNH4591M42W,lo-fi
2026-09-12,long_term,0Y6dVaC9DZtPNH4591M42W,pop
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,ambient
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,boom bap
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,chillout
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,chillwave
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,downtempo
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,drift phonk
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,hardwave
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,hip hop
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,house
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,instrumental
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,instrumental hip hop
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,lo-fi
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,lo-fi hip hop
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,phonk
2026-09-12,long_term,0dgJbQ0bKPyUXco8hEXN7X,wave
2026-09-12,long_term,0klU31gyC6EZqKgLvVANCy,boom bap
2026-09-12,long_term,0klU31gyC6EZqKgLvVANCy,chillwave
2026-09-12,long_term,0klU31gyC6EZqKgLvVANCy,downtempo
2026-09-12,long_term,0klU31gyC6EZqKgLvVANCy,hip hop
2026-09-12,long_term,0klU31gyC6EZqKgLvVANCy,instrumental
2026-09-12,long_term,0klU31gyC6EZqKgLvVANCy,instrumental hip hop
2026-09-12,long_term,0klU31gyC6EZqKgLvVANCy,lo-fi
2026-09-12,long_term,0klU31gyC6EZqKgLvVANCy,lo-fi hip hop
2026-09-12,long_term,17XXKfRBMCWvLrqGoNkJXm,ballad
2026-09-12,long_term,17XXKfRBMCWvLrqGoNkJXm,easy listening
2026-09-12,long_term,17XXKfRBMCWvLrqGoNkJXm,pop
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,ballad
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,blue-eyed soul
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,contemporary r&b
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,dance-pop
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,dance-rock
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,jazz
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,pop
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,pop rock
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,pop soul
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,r&b
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,smooth jazz
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,smooth soul
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,soft rock
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,sophisti-pop
2026-09-12,long_term,19ra5tSw0tWufvUp8GotLo,soul
2026-09-12,long_term,1QAJqy2dA3ihHBFIHRphZj,ambient
2026-09-12,long_term,1QAJqy2dA3ihHBFIHRphZj,ambient pop
2026-09-12,long_term,1QAJqy2dA3ihHBFIHRphZj,dream pop
2026-09-12,long_term,1QAJqy2dA3ihHBFIHRphZj,indie pop
2026-09-12,long_term,1QAJqy2dA3ihHBFIHRphZj,indie rock
2026-09-12,long_term,1QAJqy2dA3ihHBFIHRphZj,pop
2026-09-12,long_term,1QAJqy2dA3ihHBFIHRphZj,shoegaze
2026-09-12,long_term,1QAJqy2dA3ihHBFIHRphZj,slowcore
2026-09-12,long_term,1Xyo4u8uXC1ZmMpatF05PJ,alternative r&b
2026-09-12,long_term,1Xyo4u8uXC1ZmMpatF05PJ,contemporary r&b
2026-09-12,long_term,1Xyo4u8uXC1ZmMpatF05PJ,dance-pop
2026-09-12,long_term,1Xyo4u8uXC1ZmMpatF05PJ,hypnagogic pop
2026-09-12,long_term,1Xyo4u8uXC1ZmMpatF05PJ,pop
2026-09-12,long_term,1Xyo4u8uXC1ZmMpatF05PJ,r&b
2026-09-12,long_term,1Xyo4u8uXC1ZmMpatF05PJ,synth-pop
2026-09-12,long_term,1cGyguqPQY22oUd4fKglFS,ambient
2026-09-12,long_term,1cGyguqPQY22oUd4fKglFS,dark ambient
2026-09-12,long_term,1mYsTxnqsietFxj1OgoGbG,classical
2026-09-12,long_term,1mYsTxnqsietFxj1OgoGbG,filmi
2026-09-12,long_term,1mYsTxnqsietFxj1OgoGbG,world fusion
2026-09-12,long_term,1wRPtKGflJrBx9BmLsSwlU,filmi
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,alternative hip hop
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,conscious hip hop
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,dance
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,disco
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,future bass
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,gangsta rap
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,hardcore hip hop
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,hip hop
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,house
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,jazz
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,jazz rap
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,pop
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,pop rap
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,r&b
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,trap
2026-09-12,long_term,2YZyLoL8N0Wb9xBt1NhZWg,west coast hip hop
2026-09-12,long_term,2exebQUDoIoT0dXA8BcN1P,chillwave
2026-09-12,long_term,2exebQUDoIoT0dXA8BcN1P,electronic
2026-09-12,long_term,2exebQUDoIoT0dXA8BcN1P,synthwave
2026-09-12,long_term,2h93pZq0e7k5yf4dywlkpM,alternative r&b
2026-09-12,long_term,2h93pZq0e7k5yf4dywlkpM,contemporary r&b
2026-09-12,long_term,2h93pZq0e7k5yf4dywlkpM,pop
2026-09-12,long_term,2h93pZq0e7k5yf4dywlkpM,r&b
2026-09-12,long_term,2jku7tDXc6XoB6MO2hFuqg,alternative hip hop
2026-09-12,long_term,2jku7tDXc6XoB6MO2hFuqg,alternative r&b
2026-09-12,long_term,2jku7tDXc6XoB6MO2hFuqg,contemporary r&b
2026-09-12,long_term,2jku7tDXc6XoB6MO2hFuqg,dancehall
2026-09-12,long_term,2jku7tDXc6XoB6MO2hFuqg,hip hop
2026-09-12,long_term,2jku7tDXc6XoB6MO2hFuqg,r&b
2026-09-12,long_term,2sSGPbdZJkaSE2AbcGOACx,bedroom pop
2026-09-12,long_term,2sSGPbdZJkaSE2AbcGOACx,dream pop
2026-09-12,long_term,2sSGPbdZJkaSE2AbcGOACx,indie pop
2026-09-12,long_term,2sSGPbdZJkaSE2AbcGOACx,lo-fi
2026-09-12,long_term,2sSGPbdZJkaSE2AbcGOACx,psychedelic pop
2026-09-12,long_term,2sSGPbdZJkaSE2AbcGOACx,psychedelic soul
2026-09-12,long_term,2sSGPbdZJkaSE2AbcGOACx,synth-pop
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,alternative dance
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,alternative hip hop
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,alternative pop
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,alternative rock
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,art pop
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,bassline
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,breakbeat
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,breaks
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,dance
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,disco
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,electronic
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,electronica
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,electropop
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,future bass
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,hip hop
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,indie rock
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,latin
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,pop
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,pop rock
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,rock
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,synth-pop
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,tech house
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,trap
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,trip hop
2026-09-12,long_term,3AA28KZvwAUcZuOKwyblJQ,uk garage
2026-09-12,long_term,3MZsBdqDrRTJihTHQrO6Dq,alternative r&b
2026-09-12,long_term,3MZsBdqDrRTJihTHQrO6Dq,art pop
2026-09-12,long_term,3MZsBdqDrRTJihTHQrO6Dq,ballad
2026-09-12,long_term,3MZsBdqDrRTJihTHQrO6Dq,instrumental hip hop
2026-09-12,long_term,3MZsBdqDrRTJihTHQrO6Dq,lo-fi hip hop
2026-09-12,long_term,3MZsBdqDrRTJihTHQrO6Dq,trip hop
2026-09-12,long_term,3Sz7ZnJQBIHsXLUSo0OQtM,folk pop
2026-09-12,long_term,3Sz7ZnJQBIHsXLUSo0OQtM,indie pop
2026-09-12,long_term,3Sz7ZnJQBIHsXLUSo0OQtM,indie rock
2026-09-12,long_term,3Sz7ZnJQBIHsXLUSo0OQtM,jangle pop
2026-09-12,long_term,3Sz7ZnJQBIHsXLUSo0OQtM,pop
2026-09-12,long_term,3Sz7ZnJQBIHsXLUSo0OQtM,psychedelic pop
2026-09-12,long_term,3TVXtAsR1Inumwj472S9r4,alternative r&b
2026-09-12,long_term,3TVXtAsR1Inumwj472S9r4,contemporary r&b
2026-09-12,long_term,3TVXtAsR1Inumwj472S9r4,hardcore hip hop
2026-09-12,long_term,3TVXtAsR1Inumwj472S9r4,hip hop
2026-09-12,long_term,3TVXtAsR1Inumwj472S9r4,pop
2026-09-12,long_term,3TVXtAsR1Inumwj472S9r4,pop rap
2026-09-12,long_term,3TVXtAsR1Inumwj472S9r4,r&b
2026-09-12,long_term,3TVXtAsR1Inumwj472S9r4,southern hip hop
2026-09-12,long_term,3TVXtAsR1Inumwj472S9r4,trap
2026-09-12,long_term,3zmfs9cQwzJl575W1ZYXeT,bedroom pop
2026-09-12,long_term,3zmfs9cQwzJl575W1ZYXeT,downtempo
2026-09-12,long_term,3zmfs9cQwzJl575W1ZYXeT,dream pop
2026-09-12,long_term,3zmfs9cQwzJl575W1ZYXeT,indie pop
2026-09-12,long_term,3zmfs9cQwzJl575W1ZYXeT,neo-psychedelia
2026-09-12,long_term,3zmfs9cQwzJl575W1ZYXeT,pop
2026-09-12,long_term,3zmfs9cQwzJl575W1ZYXeT,shoegaze
2026-09-12,long_term,3zmfs9cQwzJl575W1ZYXeT,sophisti-pop
2026-09-12,long_term,47zz7sob9NUcODy0BTDvKx,contemporary r&b
2026-09-12,long_term,47zz7sob9NUcODy0BTDvKx,downtempo
2026-09-12,long_term,47zz7sob9NUcODy0BTDvKx,jazz
2026-09-12,long_term,47zz7sob9NUcODy0BTDvKx,jazz pop
2026-09-12,long_term,47zz7sob9NUcODy0BTDvKx,pop
2026-09-12,long_term,47zz7sob9NUcODy0BTDvKx,quiet storm
2026-09-12,long_term,47zz7sob9NUcODy0BTDvKx,smooth jazz
2026-09-12,long_term,47zz7sob9NUcODy0BTDvKx,smooth soul
2026-09-12,long_term,47zz7sob9NUcODy0BTDvKx,sophisti-pop
2026-09-12,long_term,47zz7sob9NUcODy0BTDvKx,soul
2026-09-12,long_term,47zz7sob9NUcODy0BTDvKx,trip hop
2026-09-12,long_term,4KRllJ2dEeoqvxOQLOgOsI,electronic
2026-09-12,long_term,4KRllJ2dEeoqvxOQLOgOsI,phonk
2026-09-12,long_term,4KRllJ2dEeoqvxOQLOgOsI,phonk house
2026-09-12,long_term,4KRllJ2dEeoqvxOQLOgOsI,synthwave
2026-09-12,long_term,4KRllJ2dEeoqvxOQLOgOsI,trap
2026-09-12,long_term,4KRllJ2dEeoqvxOQLOgOsI,wave
2026-09-12,long_term,4MrQDA45Gd0llLrwFUzimG,boom bap
2026-09-12,long_term,4MrQDA45Gd0llLrwFUzimG,chillwave
2026-09-12,long_term,4MrQDA45Gd0llLrwFUzimG,downtempo
2026-09-12,long_term,4MrQDA45Gd0llLrwFUzimG,hip hop
2026-09-12,long_term,4MrQDA45Gd0llLrwFUzimG,instrumental
2026-09-12,long_term,4MrQDA45Gd0llLrwFUzimG,instrumental hip hop
2026-09-12,long_term,4MrQDA45Gd0llLrwFUzimG,lo-fi
2026-09-12,long_term,4MrQDA45Gd0llLrwFUzimG,lo-fi hip hop
2026-09-12,long_term,4gdMJYnopf2nEUcanAwstx,indian pop
2026-09-12,long_term,4gdMJYnopf2nEUcanAwstx,singer-songwriter
2026-09-12,long_term,4gzpq5DPGxSnKTe4SA8HAU,alternative rock
2026-09-12,long_term,4gzpq5DPGxSnKTe4SA8HAU,art pop
2026-09-12,long_term,4gzpq5DPGxSnKTe4SA8HAU,britpop
2026-09-12,long_term,4gzpq5DPGxSnKTe4SA8HAU,dream pop
2026-09-12,long_term,4gzpq5DPGxSnKTe4SA8HAU,piano rock
2026-09-12,long_term,4gzpq5DPGxSnKTe4SA8HAU,pop
2026-09-12,long_term,4gzpq5DPGxSnKTe4SA8HAU,pop rock
2026-09-12,long_term,4gzpq5DPGxSnKTe4SA8HAU,post-britpop
2026-09-12,long_term,4gzpq5DPGxSnKTe4SA8HAU,rock
2026-09-12,long_term,4yvcSjfu4PC0CYQyLy4wSq,electronic
2026-09-12,long_term,4yvcSjfu4PC0CYQyLy4wSq,indie pop
2026-09-12,long_term,4yvcSjfu4PC0CYQyLy4wSq,indie rock
2026-09-12,long_term,4yvcSjfu4PC0CYQyLy4wSq,indietronica
2026-09-12,long_term,4yvcSjfu4PC0CYQyLy4wSq,pop
2026-09-12,long_term,4yvcSjfu4PC0CYQyLy4wSq,psychedelic pop
2026-09-12,long_term,4yvcSjfu4PC0CYQyLy4wSq,psychedelic rock
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,alternative dance
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,alternative rock
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,dream pop
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,indie rock
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,indietronica
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,leftfield
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,neo-psychedelia
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,pop
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,psychedelic
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,psychedelic pop
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,psychedelic rock
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,rock
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,space rock
2026-09-12,long_term,5INjqkS1o8h1imAzPqGZBb,synth-pop
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,chipmunk soul
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,christian hip hop
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,conscious hip hop
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,contemporary r&b
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,deep house
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,electropop
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,experimental hip hop
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,future bass
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,hip hop
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,house
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,pop
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,pop rap
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,r&b
2026-09-12,long_term,5K4W6rqBFWDnAN6FQUkS6x,trap
2026-09-12,long_term,5cj0lLjcoR7YOSnhnX0Po5,alternative rock
2026-09-12,long_term,5cj0lLjcoR7YOSnhnX0Po5,grunge
2026-09-12,long_term,5cj0lLjcoR7YOSnhnX0Po5,hip hop
2026-09-12,long_term,5cj0lLjcoR7YOSnhnX0Po5,pop
2026-09-12,long_term,5cj0lLjcoR7YOSnhnX0Po5,pop rap
2026-09-12,long_term,5cj0lLjcoR7YOSnhnX0Po5,post-grunge
2026-09-12,long_term,5cj0lLjcoR7YOSnhnX0Po5,power pop
2026-09-12,long_term,5cj0lLjcoR7YOSnhnX0Po5,rock
2026-09-12,long_term,5cj0lLjcoR7YOSnhnX0Po5,trap
2026-09-12,long_term,5cj0lLjcoR7YOSnhnX0Po5,west coast hip hop
2026-09-12,long_term,5y8tKLUfMvliMe8IKamR32,alternative r&b
2026-09-12,long_term,5y8tKLUfMvliMe8IKamR32,contemporary r&b
2026-09-12,long_term,5y8tKLUfMvliMe8IKamR32,indie pop
2026-09-12,long_term,5y8tKLUfMvliMe8IKamR32,lo-fi
2026-09-12,long_term,6YJ4EgQzDfJnIHRbqIHAdD,chillwave
2026-09-12,long_term,6YJ4EgQzDfJnIHRbqIHAdD,downtempo
2026-09-12,long_term,6YJ4EgQzDfJnIHRbqIHAdD,instrumental
2026-09-12,long_term,6YJ4EgQzDfJnIHRbqIHAdD,instrumental hip hop
2026-09-12,long_term,6YJ4EgQzDfJnIHRbqIHAdD,lo-fi
2026-09-12,long_term,6YJ4EgQzDfJnIHRbqIHAdD,lo-fi hip hop
2026-09-12,long_term,6ft7JnxMyZhp7N52qzHymY,dream pop
2026-09-12,long_term,700c9Qz2z6HZKTumeliKAw,electronic
2026-09-12,long_term,77SW9BnxLY8rJ0RciFqkHh,alternative rock
2026-09-12,long_term,77SW9BnxLY8rJ0RciFqkHh,indie pop
2026-09-12,long_term,78rUTD7y6Cy67W1RVzYs7t,alternative pop
2026-09-12,long_term,78rUTD7y6Cy67W1RVzYs7t,bubblegum pop
2026-09-12,long_term,78rUTD7y6Cy67W1RVzYs7t,dance-pop
2026-09-12,long_term,78rUTD7y6Cy67W1RVzYs7t,drum and bass
2026-09-12,long_term,78rUTD7y6Cy67W1RVzYs7t,future garage
2026-09-12,long_term,78rUTD7y6Cy67W1RVzYs7t,jungle
2026-09-12,long_term,78rUTD7y6Cy67W1RVzYs7t,pop
2026-09-12,long_term,78rUTD7y6Cy67W1RVzYs7t,uk garage
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,alternative rock
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,art rock
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,baroque pop
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,dance
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,electronica
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,garage rock
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,garage rock revival
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,house
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,indie rock
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,neo-psychedelia
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,pop
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,post-punk revival
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,psychedelic pop
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,psychedelic rock
2026-09-12,long_term,7Ln80lUS6He07XvHI8qqHH,rock
2026-09-12,long_term,7gW0r5CkdEUMm42w9XpyZO,bossa nova
2026-09-12,long_term,7gW0r5CkdEUMm42w9XpyZO,jazz
2026-09-12,long_term,7gW0r5CkdEUMm42w9XpyZO,jazz pop
2026-09-12,long_term,7gW0r5CkdEUMm42w9XpyZO,singer-songwriter
2026-09-12,long_term,7gW0r5CkdEUMm42w9XpyZO,vocal jazz
2026-09-12,long_term,7tYKF4w9nC0nq9CsPZTHyP,alternative r&b
2026-09-12,long_term,7tYKF4w9nC0nq9CsPZTHyP,contemporary r&b
2026-09-12,long_term,7tYKF4w9nC0nq9CsPZTHyP,electronic
2026-09-12,long_term,7tYKF4w9nC0nq9CsPZTHyP,hip hop soul
2026-09-12,long_term,7tYKF4w9nC0nq9CsPZTHyP,neo soul
2026-09-12,long_term,7tYKF4w9nC0nq9CsPZTHyP,pop
2026-09-12,long_term,7tYKF4w9nC0nq9CsPZTHyP,r&b
2026-09-12,long_term,7tYKF4w9nC0nq9CsPZTHyP,soul
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,alternative pop
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,art pop
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,ballad
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,baroque pop
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,chamber pop
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,country
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,dance
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,dream pop
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,edm
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,electronic
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,electronica
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,future bass
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,house
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,indie pop
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,indie rock
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,melodic house
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,melodic techno
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,neo-psychedelia
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,pop
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,psychedelic pop
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,r&b
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,rock
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,singer-songwriter
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,slowcore
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,trap
2026-09-12,medium_term,00FQb4jTyendYWaN8pK0wa,trip hop
2026-09-12,medium_term,0Y6dVaC9DZtPNH4591M42W,dream pop
2026-09-12,medium_term,0Y6dVaC9DZtPNH4591M42W,electronic
2026-09-12,medium_term,0Y6dVaC9DZtPNH4591M42W,hip hop
2026-09-12,medium_term,0Y6dVaC9DZtPNH4591M42W,indie pop
2026-09-12,medium_term,0Y6dVaC9DZtPNH4591M42W,indie rock
2026-09-12,medium_term,0Y6dVaC9DZtPNH4591M42W,lo-fi
2026-09-12,medium_term,0Y6dVaC9DZtPNH4591M42W,pop
2026-09-12,medium_term,0klU31gyC6EZqKgLvVANCy,boom bap
2026-09-12,medium_term,0klU31gyC6EZqKgLvVANCy,chillwave
2026-09-12,medium_term,0klU31gyC6EZqKgLvVANCy,downtempo
2026-09-12,medium_term,0klU31gyC6EZqKgLvVANCy,hip hop
2026-09-12,medium_term,0klU31gyC6EZqKgLvVANCy,instrumental
2026-09-12,medium_term,0klU31gyC6EZqKgLvVANCy,instrumental hip hop
2026-09-12,medium_term,0klU31gyC6EZqKgLvVANCy,lo-fi
2026-09-12,medium_term,0klU31gyC6EZqKgLvVANCy,lo-fi hip hop
2026-09-12,medium_term,17XXKfRBMCWvLrqGoNkJXm,ballad
